"lo_win","year","hiteam","loteam","upper.elo.mean","upper.elo.se_mean","upper.elo.sd","upper.elo.X2.5.","upper.elo.X25.","upper.elo.X50.","upper.elo.X75.","upper.elo.X97.5.","upper.elo.strength_of_schedule","lower.elo.mean","lower.elo.se_mean","lower.elo.sd","lower.elo.X2.5.","lower.elo.X25.","lower.elo.X50.","lower.elo.X75.","lower.elo.X97.5.","lower.elo.strength_of_schedule","elo_m.pred","upper.pred.mean","upper.pred.se_mean","upper.pred.sd","upper.pred.X2.5.","upper.pred.X25.","upper.pred.X50.","upper.pred.X75.","upper.pred.X97.5.","upper.pred.strength_of_schedule","lower.pred.mean","lower.pred.se_mean","lower.pred.sd","lower.pred.X2.5.","lower.pred.X25.","lower.pred.X50.","lower.pred.X75.","lower.pred.X97.5.","lower.pred.strength_of_schedule","pred_m.pred","upper.ls.estimate","lower.ls.estimate","upper.seed","lower.seed","round","upper.gamesLastYear","lower.gamesLastYear"
"0","2001","640","628","1.2944369610867","0.00434693870761604","0.274924543304308","0.767760009775135","1.10750628349812","1.29384490049576","1.47720093398002","1.8367491795601","0.659181071084042","0.918158850183491","0.0039986320449622","0.252895695740348","0.433528913847977","0.743472767498493","0.916094057436858","1.08723608935262","1.42980932662102","0.573518647646204","0.361936886959296","18.2056644236864","0.0312962879153724","1.9793510424196","14.2775872830116","16.8010914833466","18.211896826646","19.5880248457907","22.0618101939415","9.4259435547656","18.2056644236864","0.0312962879153724","1.9793510424196","14.2775872830116","16.8010914833466","18.211896826646","19.5880248457907","22.0618101939415","9.4259435547656","0.235294464413308","18.2056644236864","10.5032362544938","2","7","2","2","0"
"0","2001","662","605","1.02166592103866","0.00427520561307173","0.270387744056864","0.472834356041961","0.836098571681201","1.02476184237086","1.20542377242358","1.54540135015295","0.524843255180267","1.17226591379661","0.00496873608608296","0.314250462485852","0.578968662294701","0.960400578656739","1.16497779070569","1.38213402609123","1.79811409610763","-0.17737072404573","0.555228404965899","21.1857718687482","0.031593933635258","1.99817581063238","17.2770427953776","19.8486434747787","21.1455079823992","22.5569054048216","25.0731142417217","8.77126738421792","21.1857718687482","0.031593933635258","1.99817581063238","17.2770427953776","19.8486434747787","21.1455079823992","22.5569054048216","25.0731142417217","8.77126738421792","0.0946857085106447","21.1857718687482","7.09144451301764","3","11","2","2","0"
"0","2001","783","779","1.79571899859774","0.00530996196342481","0.335831481865642","1.15648357603041","1.56219075882537","1.79189391851378","2.02513481975827","2.46799404086343","0.36791201377266","1.13434899836025","0.00442310082759487","0.27974145871551","0.606161945144158","0.944227284636658","1.13122428867254","1.32553745141965","1.68306951705075","0.189729105202408","0.271261755786206","22.5815660001684","0.0319141242591027","2.01842644376796","18.6591712859491","21.1636698090084","22.617775293499","23.9348898034439","26.5118494439088","6.37704623783956","22.5815660001684","0.0319141242591027","2.01842644376796","18.6591712859491","21.1636698090084","22.617775293499","23.9348898034439","26.5118494439088","6.37704623783956","0.153703707890937","22.5815660001684","11.620312214174","1","9","2","2","0"
"1","2001","822","810","0.973720014189923","0.00487722972907178","0.308463092315055","0.387635539956139","0.759619999365751","0.968979830407819","1.17916977271196","1.56612470569158","-0.198519183472624","1.12040320858122","0.00433222871199182","0.273994201493436","0.594718266482943","0.930630705619901","1.11888935955564","1.30866323429575","1.65323330775771","0.574961352967209","0.554164472368444","10.1450526137374","0.0317171366169624","2.00596785136657","6.22608078396796","8.78998709498544","10.1397895044589","11.5163562177878","14.1135380288085","-2.70622625856609","10.1450526137374","0.0317171366169624","2.00596785136657","6.22608078396796","8.78998709498544","10.1397895044589","11.5163562177878","14.1135380288085","-2.70622625856609","0.577106743588586","10.1450526137374","12.2264377283769","12","4","2","1","3"
"0","2001","818","527","0.909154111502965","0.00441695103459057","0.279352511654868","0.378635555638131","0.720958019730136","0.902375204302917","1.08853523911104","1.47147799217782","0.460715923485952","1.4974253960976","0.00500326566155275","0.316434304588316","0.916634248201321","1.27532441323987","1.48621352670416","1.70698244122916","2.14327216864998","0.306207072911916","0.706873611300961","11.968956331321","0.0317702217498967","2.00932524996588","8.06293549921214","10.5902613842716","11.9686280789785","13.2916010804142","15.8598628025063","7.23267140933238","11.968956331321","0.0317702217498967","2.00932524996588","8.06293549921214","10.5902613842716","11.9686280789785","13.2916010804142","15.8598628025063","7.23267140933238","0.640897447436412","11.968956331321","15.8377828900326","6","3","2","0","0"
"1","2001","535","511","0.968252700338948","0.00434742361647935","0.274955211633621","0.432365412839203","0.782917587865901","0.961025369895627","1.15281324604878","1.51450852326722","0.183452589190542","1.29398275216128","0.0044525557023439","0.281604348563549","0.744992944116908","1.10190013759379","1.28829758091391","1.48585612069938","1.85087747858522","0.536505295016334","0.619391542681331","11.1121530216413","0.0332040794937473","2.10001037619064","6.96440736574807","9.705478548748","11.0755539728195","12.5113803125116","15.3938562579276","2.17105412692994","11.1121530216413","0.0332040794937473","2.10001037619064","6.96440736574807","9.705478548748","11.0755539728195","12.5113803125116","15.3938562579276","2.17105412692994","0.839942641237421","11.1121530216413","21.7893838257678","10","2","2","1","2"
"1","2001","626","607","0.491329794284336","0.00403510739339474","0.255202599330249","-0.00886057712518995","0.318442724565076","0.492606033490916","0.668397000727466","0.987824775058307","0.0818618624904696","0.922167323724431","0.00474544152228157","0.300128074270929","0.343456306238593","0.717636447928656","0.921755615393902","1.11605113529974","1.51741169602515","-0.162662312853445","0.655839597825723","6.46610420010657","0.0321787827880799","2.03516491884311","2.49652270875603","5.07938859266098","6.45909690849038","7.84852405630951","10.5126218117682","1.79203473444168","6.46610420010657","0.0321787827880799","2.03516491884311","2.49652270875603","5.07938859266098","6.45909690849038","7.84852405630951","10.5126218117682","1.79203473444168","0.690032301457873","6.46610420010657","11.7968664638432","13","12","2","1","3"
"0","2001","623","546","1.42648404184644","0.00440942386993749","0.278876451962331","0.888159563533514","1.23933176347239","1.41865897947726","1.60778917856374","1.98919493099504","0.627249565284281","0.793170446619519","0.00398992999187148","0.25234532957862","0.307631681781075","0.6249940550564","0.788068848777262","0.960476483588746","1.30799900104971","0.294652917746644","0.276508958274809","18.9953357466658","0.031571778208273","1.99677457839625","15.0950263939752","17.6552663128002","18.9774605090071","20.3695863491311","22.8629225584609","8.72741281497457","18.9953357466658","0.031571778208273","1.99677457839625","15.0950263939752","17.6552663128002","18.9774605090071","20.3695863491311","22.8629225584609","8.72741281497457","0.26185913800224","18.9953357466658","12.1629265055739","1","9","2","2","0"
"1","2001","786","636","1.02501041666419","0.00432569178245545","0.273580769768656","0.499112519030745","0.835856592793911","1.02241722539759","1.20166752464798","1.57744194913442","0.358567690975103","1.32754553328262","0.00480177505297088","0.303690919583273","0.754725254313075","1.11615162128326","1.31723039426153","1.53678881820467","1.93846639003882","0.47936707351658","0.610739641272328","9.03983917168164","0.0313549163877913","1.9830590325912","5.14624449233118","7.71867704044713","9.02995112440641","10.3731067625284","12.9577658992651","4.30090522455003","9.03983917168164","0.0313549163877913","1.9830590325912","5.14624449233118","7.71867704044713","9.02995112440641","10.3731067625284","12.9577658992651","4.30090522455003","0.769573946211735","9.03983917168164","16.955046373775","5","4","2","3","2"
"0","2001","671","597","1.57336225207537","0.00502185049675838","0.31760971277209","0.976810238139671","1.35811998402766","1.56390883904708","1.78430497208913","2.21112263019314","0.517401896052454","1.03176136340023","0.00425958098256405","0.269399555656807","0.531970312808741","0.844747471892381","1.02607248224949","1.21102483113834","1.58154842005141","0.206595529113749","0.30838179994332","21.2151078755401","0.0313390467674651","1.98205534967454","17.3967462419696","19.8656859073063","21.2261327822236","22.555415470758","25.1344800627152","6.88850803446165","21.2151078755401","0.0313390467674651","1.98205534967454","17.3967462419696","19.8656859073063","21.2261327822236","22.555415470758","25.1344800627152","6.88850803446165","0.222565175447277","21.2151078755401","13.0257207487444","1","9","2","6","1"
"1","2001","717","674","0.832640354311523","0.00429344496085814","0.271541301697684","0.308845763354155","0.648050609137164","0.827817108518456","1.01550859992472","1.37271312107393","0.417152608050281","1.33761328481305","0.00421937370941944","0.266856624423978","0.808202713653102","1.1651520948294","1.33542115452054","1.50944968944881","1.86771141097838","0.476960276596097","0.682130779714774","11.719675375982","0.0324933328567951","2.05505881194917","7.70162445860702","10.3073511596495","11.7053162925138","13.1026775501708","15.7965087189498","4.25177532333394","11.719675375982","0.0324933328567951","2.05505881194917","7.70162445860702","10.3073511596495","11.7053162925138","13.1026775501708","15.7965087189498","4.25177532333394","0.564911692369551","11.719675375982","13.4711067464969","6","3","2","0","0"
"0","2001","729","708","0.941678579158911","0.00420777738436844","0.266123208431001","0.425562130654566","0.756850638524463","0.942550433486381","1.12209935044972","1.46364174556297","0.588781291579651","1.50264135824822","0.00462948708953319","0.292794472025375","0.916050685771092","1.3108260742517","1.49832328268664","1.69540995527716","2.08944246954148","0.562813499765358","0.699510750146655","9.11320079699049","0.0314607715875811","1.98975390326136","5.18983983650747","7.82287955069933","9.11030782290464","10.4293815638147","13.0070900488971","8.0657280915294","9.11320079699049","0.0314607715875811","1.98975390326136","5.18983983650747","7.82287955069933","9.11030782290464","10.4293815638147","13.0070900488971","8.0657280915294","0.781458525905448","9.11320079699049","17.4254228523231","7","2","2","0","5"
"0","2001","789","592","0.817473273903003","0.00389085271519778","0.246079132405508","0.34042569296424","0.645398628065857","0.818642329579289","0.988840278514296","1.28185868648399","0.506862441566488","1.28565688492188","0.00465806040266713","0.294601607021384","0.714919397520901","1.08811424879945","1.28395196554885","1.47934992591958","1.87307383509354","0.403581890461823","0.669040669728747","12.6020756793971","0.0309147025627524","1.95521746569884","8.84517721002293","11.2827352692472","12.5965729361284","13.9457692697939","16.3667398790555","7.51321776221084","12.6020756793971","0.0309147025627524","1.95521746569884","8.84517721002293","11.2827352692472","12.5965729361284","13.9457692697939","16.3667398790555","7.51321776221084","0.738762743350767","12.6020756793971","19.4621563283331","11","3","2","2","6"
"1","2001","810","577","1.12040320858122","0.00433222871199182","0.273994201493436","0.594718266482943","0.930630705619901","1.11888935955564","1.30866323429575","1.65323330775771","0.574961352967209","1.80618509840075","0.00483454163068501","0.305763259917385","1.22472611474618","1.59690583963506","1.80086183582746","2.00903619982575","2.42897245321169","0.5838839040427","0.737858231001758","12.2264377283769","0.032169112685596","2.03455332786199","8.26845255454916","10.8275174452513","12.2576413694403","13.5927100061591","16.212269818288","8.84504047011752","12.2264377283769","0.032169112685596","2.03455332786199","8.26845255454916","10.8275174452513","12.2576413694403","13.5927100061591","16.212269818288","8.84504047011752","0.939113029554735","12.2264377283769","28.8074877116052","4","1","3","3","3"
"0","2001","662","603","1.02166592103866","0.00427520561307173","0.270387744056864","0.472834356041961","0.836098571681201","1.02476184237086","1.20542377242358","1.54540135015295","0.524843255180267","0.942103207967224","0.00447324279755019","0.282912715344041","0.391005760351383","0.753785624104252","0.939975273402602","1.12563718140795","1.50936615011204","0.130046439703242","0.470057487636125","21.1857718687482","0.031593933635258","1.99817581063238","17.2770427953776","19.8486434747787","21.1455079823992","22.5569054048216","25.0731142417217","8.77126738421792","21.1857718687482","0.031593933635258","1.99817581063238","17.2770427953776","19.8486434747787","21.1455079823992","22.5569054048216","25.0731142417217","8.77126738421792","0.155141354656062","21.1857718687482","10.2954611680565","3","10","3","2","0"
"0","2001","783","549","1.79571899859774","0.00530996196342481","0.335831481865642","1.15648357603041","1.56219075882537","1.79189391851378","2.02513481975827","2.46799404086343","0.36791201377266","0.878956551708312","0.0039738825685766","0.251330401414847","0.391191681822356","0.708871976180911","0.882683304360038","1.04591554724049","1.38098959636313","0.334382336259332","0.198715724891657","22.5815660001684","0.0319141242591027","2.01842644376796","18.6591712859491","21.1636698090084","22.617775293499","23.9348898034439","26.5118494439088","6.37704623783956","22.5815660001684","0.0319141242591027","2.01842644376796","18.6591712859491","21.1636698090084","22.617775293499","23.9348898034439","26.5118494439088","6.37704623783956","0.175430255074488","22.5815660001684","12.5770687609593","1","5","3","2","2"
"0","2001","818","640","0.909154111502965","0.00441695103459057","0.279352511654868","0.378635555638131","0.720958019730136","0.902375204302917","1.08853523911104","1.47147799217782","0.460715923485952","1.2944369610867","0.00434693870761604","0.274924543304308","0.767760009775135","1.10750628349812","1.29384490049576","1.47720093398002","1.8367491795601","0.659181071084042","0.640400996553599","11.968956331321","0.0317702217498967","2.00932524996588","8.06293549921214","10.5902613842716","11.9686280789785","13.2916010804142","15.8598628025063","7.23267140933238","11.968956331321","0.0317702217498967","2.00932524996588","8.06293549921214","10.5902613842716","11.9686280789785","13.2916010804142","15.8598628025063","7.23267140933238","0.719695361638649","11.968956331321","18.2056644236864","6","2","3","0","2"
"1","2001","674","511","1.33761328481305","0.00421937370941944","0.266856624423978","0.808202713653102","1.1651520948294","1.33542115452054","1.50944968944881","1.86771141097838","0.476960276596097","1.29398275216128","0.0044525557023439","0.281604348563549","0.744992944116908","1.10190013759379","1.28829758091391","1.48585612069938","1.85087747858522","0.536505295016334","0.483743135913299","13.4711067464969","0.0315619966452509","1.99615593803172","9.58639669285285","12.1223003111954","13.4789826777823","14.8571794009726","17.3803335451381","7.2503140831107","13.4711067464969","0.0315619966452509","1.99615593803172","9.58639669285285","12.1223003111954","13.4789826777823","14.8571794009726","17.3803335451381","7.2503140831107","0.780773888390211","13.4711067464969","21.7893838257678","3","2","3","0","2"
"1","2001","636","623","1.32754553328262","0.00480177505297088","0.303690919583273","0.754725254313075","1.11615162128326","1.31723039426153","1.53678881820467","1.93846639003882","0.47936707351658","1.42648404184644","0.00440942386993749","0.278876451962331","0.888159563533514","1.23933176347239","1.41865897947726","1.60778917856374","1.98919493099504","0.627249565284281","0.536719915956303","16.955046373775","0.0333410059709246","2.10867036698791","12.9076350861821","15.5203054760039","16.9361117031435","18.4181624935229","21.0056160884252","6.98985990824126","16.955046373775","0.0333410059709246","2.10867036698791","12.9076350861821","15.5203054760039","16.9361117031435","18.4181624935229","21.0056160884252","6.98985990824126","0.575434283752816","16.955046373775","18.9953357466658","4","1","3","2","2"
"0","2001","671","607","1.57336225207537","0.00502185049675838","0.31760971277209","0.976810238139671","1.35811998402766","1.56390883904708","1.78430497208913","2.21112263019314","0.517401896052454","0.922167323724431","0.00474544152228157","0.300128074270929","0.343456306238593","0.717636447928656","0.921755615393902","1.11605113529974","1.51741169602515","-0.162662312853445","0.274333638764636","21.2151078755401","0.0313390467674651","1.98205534967454","17.3967462419696","19.8656859073063","21.2261327822236","22.555415470758","25.1344800627152","6.88850803446165","21.2151078755401","0.0313390467674651","1.98205534967454","17.3967462419696","19.8656859073063","21.2261327822236","22.555415470758","25.1344800627152","6.88850803446165","0.190274610967047","21.2151078755401","11.7968664638432","1","12","3","6","3"
"0","2001","789","729","0.817473273903003","0.00389085271519778","0.246079132405508","0.34042569296424","0.645398628065857","0.818642329579289","0.988840278514296","1.28185868648399","0.506862441566488","0.941678579158911","0.00420777738436844","0.266123208431001","0.425562130654566","0.756850638524463","0.942550433486381","1.12209935044972","1.46364174556297","0.588781291579651","0.546680776979983","12.6020756793971","0.0309147025627524","1.95521746569884","8.84517721002293","11.2827352692472","12.5965729361284","13.9457692697939","16.3667398790555","7.51321776221084","12.6020756793971","0.0309147025627524","1.95521746569884","8.84517721002293","11.2827352692472","12.5965729361284","13.9457692697939","16.3667398790555","7.51321776221084","0.371955465794703","12.6020756793971","9.11320079699049","11","7","3","2","0"
"1","2001","818","577","0.909154111502965","0.00441695103459057","0.279352511654868","0.378635555638131","0.720958019730136","0.902375204302917","1.08853523911104","1.47147799217782","0.460715923485952","1.80618509840075","0.00483454163068501","0.305763259917385","1.22472611474618","1.59690583963506","1.80086183582746","2.00903619982575","2.42897245321169","0.5838839040427","0.797286300365964","11.968956331321","0.0317702217498967","2.00932524996588","8.06293549921214","10.5902613842716","11.9686280789785","13.2916010804142","15.8598628025063","7.23267140933238","11.968956331321","0.0317702217498967","2.00932524996588","8.06293549921214","10.5902613842716","11.9686280789785","13.2916010804142","15.8598628025063","7.23267140933238","0.941927164630299","11.968956331321","28.8074877116052","6","1","4","0","3"
"1","2001","783","662","1.79571899859774","0.00530996196342481","0.335831481865642","1.15648357603041","1.56219075882537","1.79189391851378","2.02513481975827","2.46799404086343","0.36791201377266","1.02166592103866","0.00427520561307173","0.270387744056864","0.472834356041961","0.836098571681201","1.02476184237086","1.20542377242358","1.54540135015295","0.524843255180267","0.237009952127841","22.5815660001684","0.0319141242591027","2.01842644376796","18.6591712859491","21.1636698090084","22.617775293499","23.9348898034439","26.5118494439088","6.37704623783956","22.5815660001684","0.0319141242591027","2.01842644376796","18.6591712859491","21.1636698090084","22.617775293499","23.9348898034439","26.5118494439088","6.37704623783956","0.448138280421182","22.5815660001684","21.1857718687482","1","3","4","2","2"
"1","2001","623","511","1.42648404184644","0.00440942386993749","0.278876451962331","0.888159563533514","1.23933176347239","1.41865897947726","1.60778917856374","1.98919493099504","0.627249565284281","1.29398275216128","0.0044525557023439","0.281604348563549","0.744992944116908","1.10190013759379","1.28829758091391","1.48585612069938","1.85087747858522","0.536505295016334","0.450710419467756","18.9953357466658","0.031571778208273","1.99677457839625","15.0950263939752","17.6552663128002","18.9774605090071","20.3695863491311","22.8629225584609","8.72741281497457","18.9953357466658","0.031571778208273","1.99677457839625","15.0950263939752","17.6552663128002","18.9774605090071","20.3695863491311","22.8629225584609","8.72741281497457","0.602872416889859","18.9953357466658","21.7893838257678","1","2","4","2","2"
"1","2001","789","671","0.817473273903003","0.00389085271519778","0.246079132405508","0.34042569296424","0.645398628065857","0.818642329579289","0.988840278514296","1.28185868648399","0.506862441566488","1.57336225207537","0.00502185049675838","0.31760971277209","0.976810238139671","1.35811998402766","1.56390883904708","1.78430497208913","2.21112263019314","0.517401896052454","0.759002867676068","12.6020756793971","0.0309147025627524","1.95521746569884","8.84517721002293","11.2827352692472","12.5965729361284","13.9457692697939","16.3667398790555","7.51321776221084","12.6020756793971","0.0309147025627524","1.95521746569884","8.84517721002293","11.2827352692472","12.5965729361284","13.9457692697939","16.3667398790555","7.51321776221084","0.789329667799639","12.6020756793971","21.2151078755401","11","1","5","2","6"
"1","2001","671","511","1.57336225207537","0.00502185049675838","0.31760971277209","0.976810238139671","1.35811998402766","1.56390883904708","1.78430497208913","2.21112263019314","0.517401896052454","1.29398275216128","0.0044525557023439","0.281604348563549","0.744992944116908","1.10190013759379","1.28829758091391","1.48585612069938","1.85087747858522","0.536505295016334","0.398396003469098","21.2151078755401","0.0313390467674651","1.98205534967454","17.3967462419696","19.8656859073063","21.2261327822236","22.555415470758","25.1344800627152","6.88850803446165","21.2151078755401","0.0313390467674651","1.98205534967454","17.3967462419696","19.8656859073063","21.2261327822236","22.555415470758","25.1344800627152","6.88850803446165","0.521378901999455","21.2151078755401","21.7893838257678","1","2","5","6","2"
"1","2001","662","577","1.02166592103866","0.00427520561307173","0.270387744056864","0.472834356041961","0.836098571681201","1.02476184237086","1.20542377242358","1.54540135015295","0.524843255180267","1.80618509840075","0.00483454163068501","0.305763259917385","1.22472611474618","1.59690583963506","1.80086183582746","2.00903619982575","2.42897245321169","0.5838839040427","0.769351165082251","21.1857718687482","0.031593933635258","1.99817581063238","17.2770427953776","19.8486434747787","21.1455079823992","22.5569054048216","25.0731142417217","8.77126738421792","21.1857718687482","0.031593933635258","1.99817581063238","17.2770427953776","19.8486434747787","21.1455079823992","22.5569054048216","25.0731142417217","8.77126738421792","0.762933482968123","21.1857718687482","28.8074877116052","3","1","6","2","3"
"0","2001","577","511","1.80618509840075","0.00483454163068501","0.305763259917385","1.22472611474618","1.59690583963506","1.80086183582746","2.00903619982575","2.42897245321169","0.5838839040427","1.29398275216128","0.0044525557023439","0.281604348563549","0.744992944116908","1.10190013759379","1.28829758091391","1.48585612069938","1.85087747858522","0.536505295016334","0.317239918229565","28.8074877116052","0.0308244968480401","1.94951235536976","24.9374132765385","27.5237446543186","28.7953302439","30.1139964275635","32.6871224726181","9.63335474042783","28.8074877116052","0.0308244968480401","1.94951235536976","24.9374132765385","27.5237446543186","28.7953302439","30.1139964275635","32.6871224726181","9.63335474042783","0.256301893830577","28.8074877116052","21.7893838257678","1","2","final_four","3","2"
"0","2002","766","508","-0.390985567634243","0.00391647314094161","0.247699510404983","-0.896513726412921","-0.551527030799453","-0.384787296691776","-0.233415324408789","0.0957512310591827","-0.281227143355944","0.167886361723378","0.00456906975425636","0.288973344232718","-0.400605861254177","-0.0256709621617866","0.162268008262135","0.362873915183409","0.732238710611222","-0.587156309421425","0.69913027161389","-1.21460335018556","0.0298337474770209","1.88685186331376","-4.87542301603271","-2.4964590187549","-1.21924958128125","0.0695092674477107","2.4616871938461","-2.18019792204024","-1.21460335018556","0.0298337474770209","1.88685186331376","-4.87542301603271","-2.4964590187549","-1.21924958128125","0.0695092674477107","2.4616871938461","-2.18019792204024","0.327723887546125","-1.21460335018556","-6.0663725198562","16","16","preliminary","0","0"
"1","2002","590","504","0.254822685578518","0.00423725904914145","0.267987792628926","-0.273487617638365","0.0775575544732117","0.252437797949599","0.435726996998722","0.802460332551944","-0.120281289041905","1.27320362292573","0.00435006721777712","0.275122407660148","0.739576346515218","1.08768381327271","1.26957483843785","1.45206216751623","1.82150727817193","0.492609965503639","0.82909612843606","-1.96478680840565","0.0338642071666682","2.14176051604937","-6.13703953637864","-3.38496434311134","-1.94592649463954","-0.542530018528788","2.28514677143109","-3.84854448643495","-1.96478680840565","0.0338642071666682","2.14176051604937","-6.13703953637864","-3.38496434311134","-1.94592649463954","-0.542530018528788","2.28514677143109","-3.84854448643495","0.94079605941887","-1.96478680840565","15.0253324216562","15","2","1","0","0"
"1","2002","757","511","0.515232595307655","0.00433067509454268","0.273895942098398","-0.0315573529036812","0.33377422240875","0.515468446269372","0.695924326476457","1.06566569179565","0.0471106991068304","1.23177284148303","0.00414060522708752","0.261874868183906","0.731541700499941","1.04835224638638","1.23186896681479","1.41387574277842","1.75187595423301","0.697333923108349","0.749407820494814","6.43577221787299","0.0335804129348367","2.12381179286127","2.25254425779239","5.01781232598347","6.45622580578071","7.86029097992801","10.4966981179183","0.611735784558666","6.43577221787299","0.0335804129348367","2.12381179286127","2.25254425779239","5.01781232598347","6.45622580578071","7.86029097992801","10.4966981179183","0.611735784558666","0.768565181403439","6.43577221787299","14.4352492657848","14","3","1","0","6"
"1","2002","848","577","-0.159027376948075","0.00420682965657785","0.266063268862599","-0.675837626888829","-0.340720218091982","-0.162108671395682","0.0144654300816468","0.380282368630622","-0.526677322013992","1.71610100504333","0.00502112834257605","0.31756403973133","1.12358484749574","1.49388385685645","1.71270726956166","1.93308272700524","2.34884738470909","0.420774874097916","0.958698739513223","-3.10254802387597","0.0335529183216748","2.12207288084173","-7.27906908237222","-4.5552754207051","-3.10634657652458","-1.64816581708739","1.04346570315019","-7.50039135941318","-3.10254802387597","0.0335529183216748","2.12207288084173","-7.27906908237222","-4.5552754207051","-3.10634657652458","-1.64816581708739","1.04346570315019","-7.50039135941318","0.995525782760327","-3.10254802387597","25.3369162208839","16","1","1","1","6"
"1","2002","821","625","0.868558429261918","0.00427772496755142","0.270547082024647","0.349330513495662","0.680372706416647","0.868897766408774","1.05045749623103","1.40227747502982","0.346705057879389","0.93031360412343","0.00400012147204756","0.252989895380317","0.426605883663326","0.766983344778582","0.928519407325323","1.09447231412846","1.43311727524262","0.590555567755759","0.52335795453263","9.53935936173047","0.0332719632077633","2.10430371923708","5.47305031806676","8.1005920225311","9.53688410411239","10.9484598960147","13.7338882422882","4.20139944998459","9.53935936173047","0.0332719632077633","2.10430371923708","5.47305031806676","8.1005920225311","9.53688410411239","10.9484598960147","13.7338882422882","4.20139944998459","0.707657409039546","9.53935936173047","15.4867947231309","12","5","1","0","1"
"0","2002","636","616","1.74553842418191","0.00484300709851019","0.306298663113113","1.16997442023132","1.54017475743933","1.73144236463907","1.94535410170999","2.37212019182748","0.46990294062533","-0.0592379516797892","0.00396909044068247","0.251027320635161","-0.547205937360136","-0.22646072878865","-0.0609612597489875","0.110085341577159","0.440488011548605","-0.277972914748799","0.0466329863604765","21.3175309560883","0.0324547999818738","2.05262177895826","17.3257664472087","19.9309295360462","21.3257169878809","22.7105707028531","25.2935082997833","6.51480441181803","21.3175309560883","0.0324547999818738","2.05262177895826","17.3257664472087","19.9309295360462","21.3257169878809","22.7105707028531","25.2935082997833","6.51480441181803","0.0268844143036687","21.3175309560883","0.368073405914689","1","16","1","3","1"
"1","2002","722","639","1.0463164891305","0.00443480649319","0.280481790011688","0.509262224177879","0.858536396256354","1.04532562125591","1.23102908337846","1.59215014296393","0.363342057830046","1.09389072452634","0.00425102557698807","0.268858464298275","0.580037342775041","0.907267367639644","1.08777794722519","1.2802292621977","1.61504841432979","0.0737234572428928","0.517788358327175","12.1500761729178","0.0318148531534508","2.0121479877739","8.23455339928917","10.7971584262178","12.1444153426952","13.5162293180626","16.0716120295443","5.39733387459592","12.1500761729178","0.0318148531534508","2.0121479877739","8.23455339928917","10.7971584262178","12.1444153426952","13.5162293180626","16.0716120295443","5.39733387459592","0.54250487865808","12.1500761729178","13.3097595712154","7","10","1","1","2"
"1","2002","826","640","0.717122116890061","0.00432165900744372","0.273325714682095","0.174576002887986","0.539069741603493","0.715195957500998","0.89453584741878","1.26112420338397","-0.234269014508074","1.04573948064289","0.00430820490274096","0.272474802387312","0.505014474896643","0.862340029314084","1.04575128837677","1.2301582304933","1.57132848769335","0.656907351225872","0.620435006297218","10.2107381473146","0.0311834815801744","1.97221654334515","6.22656445608765","8.90974546638556","10.2479274883255","11.5033363811542","13.9907315834594","-1.06181124221866","10.2107381473146","0.0311834815801744","1.97221654334515","6.22656445608765","8.90974546638556","10.2479274883255","11.5033363811542","13.9907315834594","-1.06181124221866","0.695809246566965","10.2107381473146","15.7864389965491","13","4","1","0","3"
"0","2002","676","668","0.693411437527989","0.00414722362879014","0.26229345266091","0.190970125129354","0.510735239669724","0.691399270401682","0.869837719823967","1.20588034535828","0.271867897950841","1.07781647135729","0.00446310718754996","0.282271683082523","0.521937130738044","0.885827193339012","1.07450109479971","1.26555722372297","1.63740179373176","0.307370302693948","0.64023544223606","10.4173655016554","0.0307776326683539","1.94654840440008","6.5780186777045","9.09206451430487","10.4569507544856","11.7618632665772","14.1982096231234","4.42689555210205","10.4173655016554","0.0307776326683539","1.94654840440008","6.5780186777045","9.09206451430487","10.4569507544856","11.7618632665772","14.1982096231234","4.42689555210205","0.516267064943517","10.4173655016554","10.8618871294938","12","5","1","2","0"
"0","2002","717","546","0.837148168518974","0.00414468863874499","0.262133125813139","0.323090382236249","0.659672261498584","0.835435998646185","1.00752908996158","1.361078530517","0.310193032672826","0.784585417362979","0.00439522742386232","0.277978589876784","0.249036058055177","0.594632457524102","0.785292466856823","0.972071328620905","1.32411076558067","0.506923379250199","0.480350539600411","13.4984938709271","0.0312597135767565","1.97703787814078","9.6171342055491","12.1561740895279","13.4934000219057","14.8292320222915","17.3680743162202","4.35975657268","13.4984938709271","0.0312597135767565","1.97703787814078","9.6171342055491","12.1561740895279","13.4934000219057","14.8292320222915","17.3680743162202","4.35975657268","0.440809785813368","13.4984938709271","11.8782662235207","8","9","1","2","2"
"0","2002","720","568","1.07867251529497","0.00438333123571041","0.277226208876105","0.550328502297301","0.887854308915438","1.07611319347634","1.26464897415423","1.64558880110259","0.363062498436134","0.589850731008029","0.00421349550302737","0.266484854008867","0.0806700062334155","0.409390356450601","0.582868124213107","0.769472267384823","1.12146338321395","0.10750319500865","0.323770408764203","13.8114999124348","0.0318307788949151","2.01315522010298","9.83264201295372","12.4788667585636","13.8257768573798","15.1614404135304","17.7691634992766","5.75504468559497","13.8114999124348","0.0318307788949151","2.01315522010298","9.83264201295372","12.4788667585636","13.8257768573798","15.1614404135304","17.7691634992766","5.75504468559497","0.131581348138102","13.8114999124348","1.61157529036643","4","13","1","1","0"
