"season","lowerid","upperid","pred"
"G",539,623,0.434869605936686
"G",539,625,0.525591165765285
"G",539,636,0.245220668259176
"G",539,639,0.464840777019769
"G",539,640,0.482769712231857
"G",539,660,0.390128357781706
"G",539,662,0.286193816003928
"G",539,664,0.630847070879525
"G",539,668,0.470776537372214
"G",539,671,0.587369014374982
"G",539,674,0.580918109678905
"G",539,675,0.366861668838318
"G",539,676,0.612313633253349
"G",539,680,0.825497909972538
"G",539,687,0.794787688159147
"G",539,695,0.537849875277276
"G",539,717,0.56006148239489
"G",539,720,0.470622858141431
"G",539,721,0.264440900031418
"G",539,722,0.482665111582551
"G",539,725,0.504366322697532
"G",539,728,0.552344381937631
"G",539,730,0.500190738912012
"G",539,731,0.380861511556443
"G",539,749,0.536942274672449
"G",539,754,0.583148232730769
"G",539,757,0.673605588852642
"G",539,766,0.902709918000727
"G",539,778,0.60658967092952
"G",539,783,0.532901796864903
"G",539,793,0.544571085179202
"G",539,796,0.481743056383416
"G",539,802,0.4864162511379
"G",539,810,0.558164992652499
"G",539,816,0.610352530622361
"G",539,818,0.485241734769932
"G",539,821,0.548475505137532
"G",539,826,0.603395457515801
"G",539,835,0.409485677963611
"G",539,839,0.555336735178853
"G",539,848,0.859709247284751
"G",539,849,0.626067042581279
"G",539,852,0.555816538377311
"G",539,853,0.396073559642425
"G",544,546,0.523065278497989
"G",544,549,0.189976805705781
"G",544,559,0.332918454409457
"G",544,562,0.540665743027672
"G",544,568,0.593784296759305
"G",544,577,0.212740887081617
"G",544,590,0.707987734627059
"G",544,592,0.401763017959596
"G",544,604,0.422461138243307
"G",544,607,0.252473476699258
"G",544,610,0.579598573370873
"G",544,613,0.402261835575013
"G",544,616,0.800023540854126
"G",544,622,0.715492596296242
"G",544,623,0.380684708400935
"G",544,625,0.469211450185177
"G",544,636,0.204930639974868
"G",544,639,0.409976258184255
"G",544,640,0.427251167252414
"G",544,660,0.338615463799432
"G",544,662,0.242795518358478
"G",544,664,0.57613919703927
"G",544,668,0.415462472948337
"G",544,671,0.531076146341641
"G",544,674,0.52439603346318
"G",544,675,0.315945380515064
"G",544,676,0.556575816750937
"G",544,680,0.784442609701737
"G",544,687,0.751337332320906
"G",544,695,0.481814350382574
"G",544,717,0.503638153355907
"G",544,720,0.415456563439671
"G",544,721,0.222587858629336
"G",544,722,0.426812678736736
"G",544,725,0.448455700667584
"G",544,728,0.49619941908949
"G",544,730,0.444654188337136
"G",544,731,0.3296505713673
"G",544,749,0.480410608016409
"G",544,754,0.526919493489079
"G",544,757,0.620353507104292
"G",544,766,0.875250271144246
"G",544,778,0.550484293499767
"G",544,783,0.476351292221007
"G",544,793,0.488004863513085
"G",544,796,0.426441428684694
"G",544,802,0.430953900825346
"G",544,810,0.501002122143237
"G",544,816,0.554741356810454
"G",544,818,0.429782498711382
"G",544,821,0.491957463579814
"G",544,826,0.547796267185462
"G",544,835,0.357598326388122
"G",544,839,0.498835498196467
"G",544,848,0.823904887910692
"G",544,849,0.570486742457818
"G",544,852,0.499634359446489
"G",544,853,0.343279863017686
"G",546,549,0.171154509786619
"G",546,559,0.310607843612074
"G",546,562,0.517777488397261
"G",546,568,0.572395181114068
"G",546,577,0.194780450960186
"G",546,590,0.689049796962613
"G",546,592,0.37861962515193
"G",546,604,0.399407441960278
"G",546,607,0.232598747858786
"G",546,610,0.557086136189376
"G",546,613,0.37924550362153
"G",546,616,0.785207420597296
"G",546,622,0.696799216794312
"G",546,623,0.357304549172411
"G",546,625,0.445396526240786
"G",546,636,0.186736808799214
"G",546,639,0.386606457748592
"G",546,640,0.403750664292757
"G",546,660,0.314175972243189
"G",546,662,0.222126640059254
"G",546,664,0.554124621580975
"G",546,668,0.392173330253108
"G",546,671,0.508083908581588
"G",546,674,0.501459838208166
"G",546,675,0.294418279111369
"G",546,676,0.533983748630176
"G",546,680,0.768716127729997
"G",546,687,0.734243505251997
"G",546,695,0.458396280317603
"G",546,717,0.480350539600411
"G",546,720,0.391925515976603
"G",546,721,0.203404739454765
"G",546,722,0.403818330612892
"G",546,725,0.424739519648111
"G",546,728,0.473070816600571
"G",546,730,0.421289141988077
"G",546,731,0.307001426165863
"G",546,749,0.45710120074083
"G",546,754,0.503872075181932
"G",546,757,0.599322707998346
"G",546,766,0.865056286593644
"G",546,778,0.527620665424193
"G",546,783,0.452826977774789
"G",546,793,0.464481081878302
"G",546,796,0.402903266503934
"G",546,802,0.408023087692964
"G",546,810,0.477459770627845
"G",546,816,0.532057250768984
"G",546,818,0.406481904027243
"G",546,821,0.46881282193409
"G",546,826,0.52530631598228
"G",546,835,0.335106037564523
"G",546,839,0.475628863198925
"G",546,848,0.81059888407457
"G",546,849,0.548008184590146
"G",546,852,0.476360954053449
"G",546,853,0.320919664900045
"G",549,559,0.6745657395199
"G",549,562,0.837843278608743
"G",549,568,0.868819872430015
"G",549,577,0.532179559208227
"G",549,590,0.923748155679218
"G",549,592,0.738035142806731
"G",549,604,0.755714229011148
"G",549,607,0.581043087182325
"G",549,610,0.860540581781019
"G",549,613,0.73668968510082
"G",549,616,0.957832654983923
"G",549,622,0.926861981496644
"G",549,623,0.71910803597941
"G",549,625,0.79191671999668
"G",549,636,0.521127782535816
"G",549,639,0.743908329284031
"G",549,640,0.758453800640509
"G",549,660,0.680971942486748
"G",549,662,0.570851375163417
"G",549,664,0.858466260559138
"G",549,668,0.748973719025748
"G",549,671,0.832580845870647
"G",549,674,0.828229445119799
"G",549,675,0.658777623585488
"G",549,676,0.84834510000857
"G",549,680,0.952415491765747
"G",549,687,0.941456714846965
"G",549,695,0.799396080663092
"G",549,717,0.815278064915239
"G",549,720,0.748520216640402
"G",549,721,0.545475266433189
"G",549,722,0.758131147316988
"G",549,725,0.774962945138749
"G",549,728,0.808737823232226
"G",549,730,0.77078308207092
"G",549,731,0.671016585611986
"G",549,749,0.798077931015858
"G",549,754,0.829266784537172
"G",549,757,0.882948333679313
"G",549,766,0.979433859912819
"G",549,778,0.845027383386897
"G",549,783,0.795018805522382
"G",549,793,0.804477835855288
"G",549,796,0.758232572114322
"G",549,802,0.760393018499215
"G",549,810,0.813819602485977
"G",549,816,0.847503685010139
"G",549,818,0.760458396573117
"G",549,821,0.80646726237662
"G",549,826,0.842372168832962
"G",549,835,0.694251818165215
"G",549,839,0.812319419166549
"G",549,848,0.965747372908465
"G",549,849,0.857438783247529
"G",549,852,0.810896346267338
"G",549,853,0.684541112330056
"G",559,562,0.704848086597348
"G",559,568,0.750748174558762
"G",559,577,0.354779653532588
"G",559,590,0.838451970886752
"G",559,592,0.573053198823439
"G",559,604,0.594868504356624
"G",559,607,0.403594317047533
"G",559,610,0.738404470150765
"G",559,613,0.573126575009571
"G",559,616,0.901245133656807
"G",559,622,0.844184154087811
"G",559,623,0.551413454433855
"G",559,625,0.640580508455439
"G",559,636,0.344672389516159
"G",559,639,0.58127693372024
"G",559,640,0.598986379489483
"G",559,660,0.505254807229968
"G",559,662,0.391849475567017
"G",559,664,0.734469162889817
"G",559,668,0.58756858835414
"G",559,671,0.697055174357827
"G",559,674,0.690876180305338
"G",559,675,0.481039200808188
"G",559,676,0.719250635127991
"G",559,680,0.890730184192847
"G",559,687,0.869246356072882
"G",559,695,0.650797585265047
"G",559,717,0.673053634023172
"G",559,720,0.586849084876145
"G",559,721,0.36692199504174
"G",559,722,0.59836291198321
"G",559,725,0.619927918429039
"G",559,728,0.664759369104369
"G",559,730,0.614624118586247
"G",559,731,0.495533228983428
"G",559,749,0.650527811037518
"G",559,754,0.69305251225009
"G",559,757,0.771098586641686
"G",559,766,0.944399380708209
"G",559,778,0.715339167750268
"G",559,783,0.646268842829197
"G",559,793,0.657585228157601
"G",559,796,0.59804344271159
"G",559,802,0.602001747755989
"G",559,810,0.670015256485495
"G",559,816,0.717089580637146
"G",559,818,0.60132124033899
"G",559,821,0.660612422523277
"G",559,826,0.711166837099347
"G",559,835,0.524676151544419
"G",559,839,0.667617658611376
"G",559,848,0.914755165586341
"G",559,849,0.731612206097572
"G",559,852,0.667917452654029
"G",559,853,0.511094687249874
"G",562,568,0.554792811479345
"G",562,577,0.183244575935915
"G",562,590,0.673902415239301
"G",562,592,0.361613053612464
"G",562,604,0.381965933902495
"G",562,607,0.220135333714133
"G",562,610,0.539756345949767
"G",562,613,0.362364712772585
"G",562,616,0.772234250806198
"G",562,622,0.681117515045729
"G",562,623,0.341043890786284
"G",562,625,0.428012865279242
"G",562,636,0.17470121067944
"G",562,639,0.368958631892336
"G",562,640,0.386318142296073
"G",562,660,0.300333907599159
"G",562,662,0.210181763954484
"G",562,664,0.536614257657887
"G",562,668,0.375682943603747
"G",562,671,0.490252251780606
"G",562,674,0.483851069371378
"G",562,675,0.279367424460251
"G",562,676,0.516313225725665
"G",562,680,0.755746987197732
"G",562,687,0.719624736025789
"G",562,695,0.440928592654008
"G",562,717,0.462498201320377
"G",562,720,0.374821622094324
"G",562,721,0.190849582266422
"G",562,722,0.386771168031555
"G",562,725,0.407333921418833
"G",562,728,0.45511782839377
"G",562,730,0.404042143785742
"G",562,731,0.291924222730447
"G",562,749,0.438769176396123
"G",562,754,0.486123388968778
"G",562,757,0.582083671509769
"G",562,766,0.855401868271286
"G",562,778,0.509658651244331
"G",562,783,0.435312790920405
"G",562,793,0.446733636999883
"G",562,796,0.385519473479228
"G",562,802,0.390538067503678
"G",562,810,0.459728575615881
"G",562,816,0.514119104194067
"G",562,818,0.389161904621464
"G",562,821,0.451147555856767
"G",562,826,0.507301806486692
"G",562,835,0.317952430230859
"G",562,839,0.457843150605314
"G",562,848,0.79958013675229
"G",562,849,0.53018427797055
"G",562,852,0.458860005622342
"G",562,853,0.304595327117661
"G",568,577,0.14743583180919
"G",568,590,0.62337887915951
"G",568,592,0.311284681394013
"G",568,604,0.330457199824748
"G",568,607,0.181090225273275
"G",568,610,0.484914822411695
"G",568,613,0.312162563361634
"G",568,616,0.729229235513911
"G",568,622,0.630285068737977
"G",568,623,0.291713131337325
"G",568,625,0.374307041910052
"G",568,636,0.141703731541151
"G",568,639,0.318249037849813
"G",568,640,0.334355177749079
"G",568,660,0.254120178823521
"G",568,662,0.171697305604715
"G",568,664,0.482233665714747
"G",568,668,0.324198423250843
"G",568,671,0.435430948069027
"G",568,674,0.429317887908144
"G",568,675,0.234176356739371
"G",568,676,0.46128167115254
"G",568,680,0.710730521475948
"G",568,687,0.672222705332826
"G",568,695,0.386783796278688
"G",568,717,0.40821894008713
"G",568,720,0.323770408764203
"G",568,721,0.155194592928567
"G",568,722,0.334848413285859
"G",568,725,0.35489232581617
"G",568,728,0.401085601206035
"G",568,730,0.352132041079549
"G",568,731,0.246367499950243
"G",568,749,0.385460679150496
"G",568,754,0.431457322075931
"G",568,757,0.527859465205539
"G",568,766,0.822084772987027
"G",568,778,0.454959444005157
"G",568,783,0.381765417176252
"G",568,793,0.39311723607969
"G",568,796,0.334150502032363
"G",568,802,0.338966355065327
"G",568,810,0.405661969277594
"G",568,816,0.459231160857742
"G",568,818,0.337362296778478
"G",568,821,0.396699831310387
"G",568,826,0.452552047067366
"G",568,835,0.271657061892611
"G",568,839,0.403592589787865
"G",568,848,0.758445681756243
"G",568,849,0.475028958194082
"G",568,852,0.40493266890336
"G",568,853,0.258911326587329
"G",577,590,0.911721016503477
"G",577,592,0.71082370650264
"G",577,604,0.729945999696261
"G",577,607,0.549473882527993
"G",577,610,0.842341883734515
"G",577,613,0.70953277242553
"G",577,616,0.949968581753415
"G",577,622,0.914987411092646
"G",577,623,0.691496454503985
"G",577,625,0.766722268335996
"G",577,636,0.489427610569215
"G",577,639,0.718021131288226
"G",577,640,0.732569293229965
"G",577,660,0.649057110331013
"G",577,662,0.539409986231614
"G",577,664,0.839346955079229
"G",577,668,0.72213256609466
"G",577,671,0.811192703683343
"G",577,674,0.806160225749052
"G",577,675,0.627110028778794
"G",577,676,0.828133394822029
"G",577,680,0.944216535245979
"G",577,687,0.93087317854497
"G",577,695,0.777579107750539
"G",577,717,0.792890249336483
"G",577,720,0.72238929811431
"G",577,721,0.513619720712512
"G",577,722,0.732207024145735
"G",577,725,0.750068829562858
"G",577,728,0.786502134458439
"G",577,730,0.74516351587733
"G",577,731,0.640617340014056
"G",577,749,0.774801783655785
"G",577,754,0.808632169043585
"G",577,757,0.865721510073425
"G",577,766,0.975002556560889
"G",577,778,0.824444881743574
"G",577,783,0.771386633197883
"G",577,793,0.781520318348664
"G",577,796,0.73123747415435
"G",577,802,0.734443716051857
"G",577,810,0.790888218898436
"G",577,816,0.827443830040208
"G",577,818,0.734456304493712
"G",577,821,0.783629301004136
"G",577,826,0.821888911470814
"G",577,835,0.665273441541505
"G",577,839,0.790722260184226
"G",577,848,0.958698739513223
"G",577,849,0.837718891253904
"G",577,852,0.788312506344133
"G",577,853,0.655401023878232
"G",590,592,0.211317487224324
"G",590,604,0.226166680279972
"G",590,607,0.111744504079615
"G",590,610,0.362805700148803
"G",590,613,0.2118153061678
"G",590,616,0.616017128862636
"G",590,622,0.507512403682702
"G",590,623,0.194785671453337
"G",590,625,0.263109582007123
"G",590,636,0.0827196979642421
"G",590,639,0.215936811708774
"G",590,640,0.229930854827896
"G",590,660,0.165500337190297
"G",590,662,0.10447680637274
"G",590,664,0.360735920142616
"G",590,668,0.221501880087184
"G",590,671,0.317175089273584
"G",590,674,0.311306466645222
"G",590,675,0.15003306084493
"G",590,676,0.340746879928504
"G",590,680,0.595738456132316
"G",590,687,0.552211055181214
"G",590,695,0.275167838412098
"G",590,717,0.292691908367025
"G",590,720,0.221229997416101
"G",590,721,0.0930905925553232
"G",590,722,0.230092450222453
"G",590,725,0.246471051405393
"G",590,728,0.286547283376666
"G",590,730,0.244875192902607
"G",590,731,0.158953219334219
"G",590,749,0.272619485508573
"G",590,754,0.313345426340486
"G",590,757,0.404103316375982
"G",590,766,0.728314351913914
"G",590,778,0.334858466580861
"G",590,783,0.270415586481839
"G",590,793,0.279122409096965
"G",590,796,0.228984050709831
"G",590,802,0.233774275710256
"G",590,810,0.290019624843248
"G",590,816,0.33885321910822
"G",590,818,0.232024599159683
"G",590,821,0.283715247734866
"G",590,826,0.333020000161117
"G",590,835,0.179765095142326
"G",590,839,0.28898439983998
"G",590,848,0.651181902136222
"G",590,849,0.353165871540145
"G",590,852,0.290285548491329
"G",590,853,0.169700338954496
"G",592,604,0.522145887243456
"G",592,607,0.334958231907899
"G",592,610,0.674240582827409
"G",592,613,0.500329662443156
"G",592,616,0.86448050905416
"G",592,622,0.796343181794127
"G",592,623,0.477740925514796
"G",592,625,0.569347568252346
"G",592,636,0.279943310550045
"G",592,639,0.50822628544581
"G",592,640,0.526403308117916
"G",592,660,0.432279318256208
"G",592,662,0.323476481300979
"G",592,664,0.671331101141949
"G",592,668,0.514010496671154
"G",592,671,0.629377770867327
"G",592,674,0.623516708622031
"G",592,675,0.407315129645236
"G",592,676,0.653472037555838
"G",592,680,0.852303302746549
"G",592,687,0.82503486032582
"G",592,695,0.581210709796896
"G",592,717,0.602653592832925
"G",592,720,0.513803789297787
"G",592,721,0.300743832514564
"G",592,722,0.525886347611245
"G",592,725,0.547862334245619
"G",592,728,0.595004842798998
"G",592,730,0.543231017413614
"G",592,731,0.422481788934713
"G",592,749,0.579721411156237
"G",592,754,0.625621439247867
"G",592,757,0.712045260963215
"G",592,766,0.920945508511305
"G",592,778,0.647966254466427
"G",592,783,0.575569146273327
"G",592,793,0.587835038847469
"G",592,796,0.525244043590608
"G",592,802,0.529911888115686
"G",592,810,0.600425785913949
"G",592,816,0.65192143753843
"G",592,818,0.528897567184466
"G",592,821,0.591796128160344
"G",592,826,0.645117511028759
"G",592,835,0.451848715580025
"G",592,839,0.598296463000827
"G",592,848,0.882537739248684
"G",592,849,0.666980953925242
"G",592,852,0.598538536896828
"G",592,853,0.437946158918329
"G",604,607,0.315365061772395
"G",604,610,0.655198484593368
"G",604,613,0.478483614922954
"G",604,616,0.853804680103414
"G",604,622,0.780554787277832
"G",604,623,0.455695834414477
"G",604,625,0.547485062607283
"G",604,636,0.261662474998604
"G",604,639,0.486477063371327
"G",604,640,0.504216725752865
"G",604,660,0.41046030602165
"G",604,662,0.303752225637593
"G",604,664,0.652191433522118
"G",604,668,0.49230137576717
"G",604,671,0.609186225710393
"G",604,674,0.60278836581144
"G",604,675,0.385790077391102
"G",604,676,0.63380564260634
"G",604,680,0.84014945141444
"G",604,687,0.812069228407621
"G",604,695,0.559618099264876
"G",604,717,0.581838151329434
"G",604,720,0.492054889173366
"G",604,721,0.28166685991182
"G",604,722,0.504184149399487
"G",604,725,0.526088721121894
"G",604,728,0.574256999665884
"G",604,730,0.521779494662776
"G",604,731,0.400813025175287
"G",604,749,0.558433855837036
"G",604,754,0.605330313831566
"G",604,757,0.693921358911429
"G",604,766,0.913927314213323
"G",604,778,0.627789786828599
"G",604,783,0.554189853607335
"G",604,793,0.566332356682119
"G",604,796,0.503511595431933
"G",604,802,0.508166924216232
"G",604,810,0.579452073063627
"G",604,816,0.631935632647944
"G",604,818,0.506883498921449
"G",604,821,0.570112615391727
"G",604,826,0.625028815670194
"G",604,835,0.429936277916124
"G",604,839,0.577289974211377
"G",604,848,0.872610694399778
"G",604,849,0.647319630374458
"G",604,852,0.577774818088242
"G",604,853,0.416108897358614
"G",607,610,0.807771372027629
"G",607,613,0.664897596701085
"G",607,616,0.935152654705584
"G",607,622,0.892419526583709
"G",607,623,0.64542935912942
"G",607,625,0.725880032679592
"G",607,636,0.43961941611972
"G",607,639,0.672355156630617
"G",607,640,0.688584791134804
"G",607,660,0.601591552379548
"G",607,662,0.48905176569825
"G",607,664,0.805480975111659
"G",607,668,0.677764690042109
"G",607,671,0.773830409809286
"G",607,674,0.769416691473916
"G",607,675,0.578200557923044
"G",607,676,0.793325796118299
"G",607,680,0.927873564864758
"G",607,687,0.911280283983074
"G",607,695,0.735660516767646
"G",607,717,0.752910222385978
"G",607,720,0.677235802113678
"G",607,721,0.46380598903086
"G",607,722,0.687671016200524
"G",607,725,0.708172143872902
"G",607,728,0.746455085266552
"G",607,730,0.704124746324171
"G",607,731,0.592109741156625
"G",607,749,0.733930326856006
"G",607,754,0.770465338725332
"G",607,757,0.836414988635342
"G",607,766,0.965697154904702
"G",607,778,0.789405894228429
"G",607,783,0.730810727142224
"G",607,793,0.74128569209908
"G",607,796,0.687729848625755
"G",607,802,0.691008121708274
"G",607,810,0.751655291982922
"G",607,816,0.791897771576246
"G",607,818,0.691394703697567
"G",607,821,0.744697194803567
"G",607,826,0.785722245189561
"G",607,835,0.619236510321323
"G",607,839,0.74891493999568
"G",607,848,0.944795331550416
"G",607,849,0.803537578883999
"G",607,852,0.749319143118544
"G",607,853,0.606983495309846
"G",610,613,0.325321615001016
"G",610,616,0.741248896115451
"G",610,622,0.644147195630774
"G",610,623,0.305200074781499
"G",610,625,0.389218345002256
"G",610,636,0.150782788314809
"G",610,639,0.332471538891074
"G",610,640,0.348961746159701
"G",610,660,0.267222019201966
"G",610,662,0.182256491803314
"G",610,664,0.497432617404748
"G",610,668,0.338297185185827
"G",610,671,0.450621206448181
"G",610,674,0.444083152568401
"G",610,675,0.246770291878592
"G",610,676,0.476501412646799
"G",610,680,0.723029583059889
"G",610,687,0.685283231518627
"G",610,695,0.402004101736446
"G",610,717,0.423128100765602
"G",610,720,0.337886404089865
"G",610,721,0.165909760318045
"G",610,722,0.348955071132025
"G",610,725,0.36922643156385
"G",610,728,0.416119440132955
"G",610,730,0.365942967444539
"G",610,731,0.258878956075047
"G",610,749,0.400396290487008
"G",610,754,0.44650038490163
"G",610,757,0.542517110352504
"G",610,766,0.831034177560885
"G",610,778,0.470262441785332
"G",610,783,0.396386186916976
"G",610,793,0.407840573689621
"G",610,796,0.348516987049415
"G",610,802,0.353312235483332
"G",610,810,0.420718699993725
"G",610,816,0.474382562983656
"G",610,818,0.351376853372
"G",610,821,0.411846342887254
"G",610,826,0.467593302099435
"G",610,835,0.284752199509566
"G",610,839,0.418936642638917
"G",610,848,0.769791812124455
"G",610,849,0.49014803843403
"G",610,852,0.419502099875192
"G",610,853,0.271781680134766
"G",613,616,0.863747654052027
"G",613,622,0.794115307831777
"G",613,623,0.477653203205776
"G",613,625,0.568549977366211
"G",613,636,0.280753384649394
"G",613,639,0.507797906883369
"G",613,640,0.525767621814203
"G",613,660,0.432232782827388
"G",613,662,0.323873215428005
"G",613,664,0.671411669386233
"G",613,668,0.513825431484508
"G",613,671,0.629020289383388
"G",613,674,0.622311854045551
"G",613,675,0.408181463706
"G",613,676,0.6528926769755
"G",613,680,0.851859421457281
"G",613,687,0.825070258786508
"G",613,695,0.580237511600634
"G",613,717,0.602580644437682
"G",613,720,0.513426918085124
"G",613,721,0.301399111695661
"G",613,722,0.525502381043852
"G",613,725,0.547316771605444
"G",613,728,0.594853293993787
"G",613,730,0.542868823603428
"G",613,731,0.422671355342913
"G",613,749,0.579449625543249
"G",613,754,0.625278765067873
"G",613,757,0.711537368621988
"G",613,766,0.92065332516168
"G",613,778,0.647203540011775
"G",613,783,0.575157966289679
"G",613,793,0.587025564665081
"G",613,796,0.525101878023969
"G",613,802,0.529799447777521
"G",613,810,0.599818045886717
"G",613,816,0.651058077048809
"G",613,818,0.528651487768622
"G",613,821,0.59092482971542
"G",613,826,0.64451204217497
"G",613,835,0.451830968907406
"G",613,839,0.59752806127536
"G",613,848,0.882394967468686
"G",613,849,0.666776360408925
"G",613,852,0.597760132442137
"G",613,853,0.437908183774645
"G",616,622,0.390967797477525
"G",616,623,0.122671470417506
"G",616,625,0.175241552426207
"G",616,636,0.0466329863604765
"G",616,639,0.139313806422263
"G",616,640,0.150244233876183
"G",616,660,0.101969229842577
"G",616,662,0.0605619482001125
"G",616,664,0.257975921280013
"G",616,668,0.143804895238518
"G",616,671,0.219357397648659
"G",616,674,0.214996209871176
"G",616,675,0.0909442628975879
"G",616,676,0.239772522177342
"G",616,680,0.478906111883965
"G",616,687,0.434779190343998
"G",616,695,0.185746474665943
"G",616,717,0.19987365050545
"G",616,720,0.142749523296103
"G",616,721,0.0531496300712216
"G",616,722,0.150372777955173
"G",616,725,0.162652227573011
"G",616,728,0.194683175996283
"G",616,730,0.162101264809571
"G",616,731,0.097800180544859
"G",616,749,0.184264996461486
"G",616,754,0.216987852238992
"G",616,757,0.294885124619794
"G",616,766,0.623223328854759
"G",616,778,0.23510694865043
"G",616,783,0.181391542290297
"G",616,793,0.188038067690145
"G",616,796,0.150528530423599
"G",616,802,0.153236083961815
"G",616,810,0.197452319032635
"G",616,816,0.237636221256677
"G",616,818,0.151101005079103
"G",616,821,0.191783039850377
"G",616,826,0.233416513414606
"G",616,835,0.112876270093019
"G",616,839,0.196445230436648
"G",616,848,0.537452186860278
"G",616,849,0.249702274907198
"G",616,852,0.197582698530824
"G",616,853,0.104588021499159
"G",622,623,0.188624183458654
"G",622,625,0.25643472506133
"G",622,636,0.0801435229415191
"G",622,639,0.210531287275379
"G",622,640,0.223155906061325
"G",622,660,0.161041145994259
"G",622,662,0.101206246786498
"G",622,664,0.354052970226078
"G",622,668,0.215408073847933
"G",622,671,0.310114282819991
"G",622,674,0.304238387756132
"G",622,675,0.144424607278783
"G",622,676,0.333707529412831
"G",622,680,0.588140196242691
"G",622,687,0.54473577277399
"G",622,695,0.268619273192085
"G",622,717,0.285865047965774
"G",622,720,0.214693590692467
"G",622,721,0.0897491391677516
"G",622,722,0.223390858857615
"G",622,725,0.239749827478754
"G",622,728,0.280518600198729
"G",622,730,0.238955084567131
"G",622,731,0.154533987884961
"G",622,749,0.265856513195778
"G",622,754,0.306816658726365
"G",622,757,0.396381057328109
"G",622,766,0.721910354264488
"G",622,778,0.327648901679077
"G",622,783,0.263218138937125
"G",622,793,0.271879252899899
"G",622,796,0.22301008899034
"G",622,802,0.227510052090978
"G",622,810,0.282879696798963
"G",622,816,0.33183028581207
"G",622,818,0.225346061252975
"G",622,821,0.276468889450924
"G",622,826,0.325706170558963
"G",622,835,0.174304273671152
"G",622,839,0.282179900231462
"G",622,848,0.64434980097693
"G",622,849,0.345395057662833
"G",622,852,0.282716371796428
"G",622,853,0.163734004408339
"G",623,625,0.591517219109995
"G",623,636,0.298723122283069
"G",623,639,0.530500242943558
"G",623,640,0.548286501725547
"G",623,660,0.453889094682616
"G",623,662,0.343112829338079
"G",623,664,0.691404674932547
"G",623,668,0.536243822241763
"G",623,671,0.651507455981962
"G",623,674,0.644533424915329
"G",623,675,0.429785467552064
"G",623,676,0.67418421974699
"G",623,680,0.865195693478998
"G",623,687,0.839459098164074
"G",623,695,0.602575792565926
"G",623,717,0.624626972572718
"G",623,720,0.536548084062149
"G",623,721,0.319526689289949
"G",623,722,0.548207001534354
"G",623,725,0.570227719434011
"G",623,728,0.617178785197597
"G",623,730,0.565270116035641
"G",623,731,0.444276324660258
"G",623,749,0.601900946564516
"G",623,754,0.646562029321561
"G",623,757,0.731115803944809
"G",623,766,0.929300719475372
"G",623,778,0.668253578230105
"G",623,783,0.597635766396896
"G",623,793,0.609242957144276
"G",623,796,0.547496947419224
"G",623,802,0.551662131218688
"G",623,810,0.622178665270341
"G",623,816,0.67244684196572
"G",623,818,0.550966574297147
"G",623,821,0.612755958995857
"G",623,826,0.665556993438893
"G",623,835,0.473591661259033
"G",623,839,0.619877897675397
"G",623,848,0.893897824791555
"G",623,849,0.688344696911668
"G",623,852,0.620152034271536
"G",623,853,0.459784750590724
"G",625,636,0.223678628783179
"G",625,639,0.438904837399778
"G",625,640,0.456815046469823
"G",625,660,0.36474739937446
"G",625,662,0.263609671472346
"G",625,664,0.607533694461848
"G",625,668,0.444872369175438
"G",625,671,0.562959094474879
"G",625,674,0.556123199854709
"G",625,675,0.341808966602648
"G",625,676,0.58821830660459
"G",625,680,0.809848696338566
"G",625,687,0.778694290658405
"G",625,695,0.512517280724788
"G",625,717,0.534980577075624
"G",625,720,0.444147113646489
"G",625,721,0.242488553733216
"G",625,722,0.456727767782161
"G",625,725,0.478778643555818
"G",625,728,0.527220210548304
"G",625,730,0.474552147355143
"G",625,731,0.355263401302922
"G",625,749,0.511471171772257
"G",625,754,0.558606269334216
"G",625,757,0.651571970206428
"G",625,766,0.893697473530715
"G",625,778,0.582143509676113
"G",625,783,0.507098148403365
"G",625,793,0.519069187683628
"G",625,796,0.455962322951513
"G",625,802,0.460808002508645
"G",625,810,0.532307300787087
"G",625,816,0.586462158481036
"G",625,818,0.459495044467177
"G",625,821,0.52335795453263
"G",625,826,0.579439842712068
"G",625,835,0.384485705415417
"G",625,839,0.530157157055368
"G",625,848,0.847077462657072
"G",625,849,0.603034668920497
"G",625,852,0.530666723321166
"G",625,853,0.37059368921373
"G",636,639,0.727511405549505
"G",636,640,0.741794447806616
"G",636,660,0.659172257348666
"G",636,662,0.54979651450069
"G",636,664,0.846772555784645
"G",636,668,0.731949994348106
"G",636,671,0.819129143257443
"G",636,674,0.815258404832055
"G",636,675,0.637957645701585
"G",636,676,0.836819773476866
"G",636,680,0.947723177477732
"G",636,687,0.935056629359652
"G",636,695,0.783844750750198
"G",636,717,0.801022511984273
"G",636,720,0.731758244168501
"G",636,721,0.524466660303985
"G",636,722,0.742957970305524
"G",636,725,0.759758943841987
"G",636,728,0.795044184915064
"G",636,730,0.75395361048035
"G",636,731,0.651356642079292
"G",636,749,0.783476311425922
"G",636,754,0.816864604746792
"G",636,757,0.872866411699396
"G",636,766,0.976863212404469
"G",636,778,0.831246365962097
"G",636,783,0.780413231999019
"G",636,793,0.792026558206492
"G",636,796,0.742911796607156
"G",636,802,0.744159962896317
"G",636,810,0.800303373005322
"G",636,816,0.834550818193085
"G",636,818,0.744365952664007
"G",636,821,0.792147173859098
"G",636,826,0.829965435909209
"G",636,835,0.675610631108635
"G",636,839,0.797053981424344
